#IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	1247-SCORE.1	1247-SCORE.2	1247-SCORE.3	1247-SCORE.4	1247-SCORE.5	1247-HIT
151903	ENTREZ_GENE	CCDC12	-	9606	Homo sapiens	-3.62	0.000145555	0.001269304	-	-	YES
605U	UNKNOWN	RP4-583P15.15	-	9606	Homo sapiens	-1.85	0.071144986	0.186596949	-	-	NO
887	ENTREZ_GENE	CCKBR	CCK-B|CCK2R|GASR	9606	Homo sapiens	0.85	0.1877801	0.364796549	-	-	NO
25789	ENTREZ_GENE	TMEM59L	BSMAP|C19orf4	9606	Homo sapiens	-1.38	0.152361189	0.31656425	-	-	NO
25788	ENTREZ_GENE	RAD54B	RDH54	9606	Homo sapiens	-1.33	0.166016025	0.335251105	-	-	NO
9145	ENTREZ_GENE	SYNGR1	-	9606	Homo sapiens	0.15	0.993269532	0.996647105	-	-	NO
10272	ENTREZ_GENE	FSTL3	FLRG|FSRP	9606	Homo sapiens	0.14	0.739123133	0.854207963	-	-	NO
29090	ENTREZ_GENE	TIMM21	C18orf55|HSPC154|TIM21	9606	Homo sapiens	-0.57	0.932522472	0.965951064	-	-	NO
92999	ENTREZ_GENE	ZBTB47	ZNF651|KIAA1190|DKFZp434N0615	9606	Homo sapiens	1.38	0.048408924	0.14092078	-	-	NO
140735	ENTREZ_GENE	DYNLL2	DNCL1B|Dlc2|RSPH22	9606	Homo sapiens	-2.91	0.001583947	0.009577446	-	-	YES
375484	ENTREZ_GENE	SIMC1	C5orf25|OOMA1|PLEIAD|FLJ44216	9606	Homo sapiens	-0.9	0.444934585	0.63635734	-	-	NO
140733	ENTREZ_GENE	MACROD2	C20orf133|C2orf133|dJ631M13.5	9606	Homo sapiens	1.38	0.044941694	0.133904398	-	-	NO
100506736	ENTREZ_GENE	SLFN12L	-	9606	Homo sapiens	-0.97	0.139609326	0.297996166	-	-	NO
140731	ENTREZ_GENE	ANKRD60	C20orf86|bA196N14.3	9606	Homo sapiens	-1.04	0.185236172	0.361117529	-	-	NO
140730	ENTREZ_GENE	RIMS4	C20orf190|RIM 4|RIM-4|RIM4|RIM4-gamma|RIM4gamma|dJ781B1.3	9606	Homo sapiens	0.82	0.142799959	0.302931039	-	-	NO
391002	ENTREZ_GENE	PRAMEF8	PRAMEF24	9606	Homo sapiens	-0.68	0.655648218	0.800142921	-	-	NO
140738	ENTREZ_GENE	TMEM37	PR|PR1	9606	Homo sapiens	-1.1	0.835537233	0.91287154	-	-	NO
51561	ENTREZ_GENE	IL23A	IL-23|IL-23A|IL23P19|P19|SGRF	9606	Homo sapiens	-0.57	0.576916749	0.742397522	-	-	NO
27324	ENTREZ_GENE	TOX3	CAGF9|TNRC9	9606	Homo sapiens	-0.27	0.443546007	0.635143653	-	-	NO
348327	ENTREZ_GENE	ZNF530	KIAA1508	9606	Homo sapiens	-1.08	0.189580988	0.367153651	-	-	NO
200316	ENTREZ_GENE	APOBEC3F	A3F|ARP8|BK150C2.4.MRNA|KA6	9606	Homo sapiens	0.79	0.765083369	0.870277435	-	-	NO
27328	ENTREZ_GENE	PCDH11X	PCDH-X|PCDH11|PCDHX|PPP1R119	9606	Homo sapiens	-0.1	0.523013061	0.700339461	-	-	NO
200312	ENTREZ_GENE	RNF215	-	9606	Homo sapiens	-1.73	0.061160466	0.167851316	-	-	NO
64403	ENTREZ_GENE	CDH24	CDH11L	9606	Homo sapiens	-0.47	0.953303362	0.977802207	-	-	NO
28900	ENTREZ_GENE	IGKV1D-17	IGKV1D17|L14	9606	Homo sapiens	0.05	0.846771822	0.918971471	-	-	NO
2585	ENTREZ_GENE	GALK2	GK2	9606	Homo sapiens	0.3	0.960322213	0.981477279	-	-	NO
2584	ENTREZ_GENE	GALK1	GALK|GK1|HEL-S-19	9606	Homo sapiens	-1.44	0.012822139	0.051319354	-	-	NO
2583	ENTREZ_GENE	B4GALNT1	GALGT|GALNACT|GalNAc-T|SPG26|beta1-4GalNAc-T	9606	Homo sapiens	0.06	0.601595158	0.760878987	-	-	NO
2582	ENTREZ_GENE	GALE	SDR1E1	9606	Homo sapiens	-1.68	0.006825703	0.031369055	-	-	NO
2581	ENTREZ_GENE	GALC	-	9606	Homo sapiens	-0.36	0.888586911	0.942257587	-	-	NO
2580	ENTREZ_GENE	GAK	DNAJ26|DNAJC26	9606	Homo sapiens	-3.55	0.00018163	0.001535674	-	-	YES
64409	ENTREZ_GENE	GALNT17	GALNACT17|GALNT16|GALNT20|GALNTL3|GalNAc-T17|GalNAc-T19|GalNAc-T5L|WBSCR17|ppGalNAc-T17	9606	Homo sapiens	-1.23	0.018781193	0.069580466	-	-	NO
134391	ENTREZ_GENE	GPR151	GALR4|GALRL|GPCR|GPCR-2037|PGR7	9606	Homo sapiens	-0.68	0.1803092	0.35448459	-	-	NO
2589	ENTREZ_GENE	GALNT1	GALNAC-T1	9606	Homo sapiens	-0.08	0.813036601	0.900414503	-	-	NO
2588	ENTREZ_GENE	GALNS	GALNAC6S|GAS|GalN6S|MPS4A	9606	Homo sapiens	-2.27	0.00114024	0.007272801	-	-	NO
26330	ENTREZ_GENE	GAPDHS	GAPD2|GAPDH-2|GAPDS|HEL-S-278|HSD-35	9606	Homo sapiens	0.4	0.228845291	0.415923507	-	-	NO
337968	ENTREZ_GENE	KRTAP6-3	KAP6.3	9606	Homo sapiens	0.84	0.287200689	0.480976967	-	-	NO
10953	ENTREZ_GENE	TOMM34	HTOM34P|TOM34|URCC3	9606	Homo sapiens	-0.12	0.648199377	0.795372775	-	-	NO
146779	ENTREZ_GENE	EFCAB3	FLJ25818	9606	Homo sapiens	-1.06	0.171000291	0.34215725	-	-	NO
386685	ENTREZ_GENE	KRTAP10-12	KAP10.12|KRTAP18-12|KRTAP18.12	9606	Homo sapiens	-0.54	0.970052649	0.986531013	-	-	NO
386684	ENTREZ_GENE	KRTAP12-4	KRTAP12.4	9606	Homo sapiens	-0.36	0.285203779	0.478967773	-	-	NO
386683	ENTREZ_GENE	KRTAP12-3	KRTAP12.3	9606	Homo sapiens	0.14	0.92863217	0.964118841	-	-	NO
386682	ENTREZ_GENE	KRTAP10-3	KAP10.3|KAP18-3|KAP18.3|KRTAP10.3|KRTAP18-3|KRTAP18.3	9606	Homo sapiens	-0.76	0.473217748	0.660525593	-	-	NO
386681	ENTREZ_GENE	KRTAP10-8	KAP10.8|KRTAP18-8|KRTAP18.8	9606	Homo sapiens	0.79	0.113147635	0.258099488	-	-	NO
386680	ENTREZ_GENE	KRTAP10-5	KAP10.5|KAP18-5|KAP18.5|KRTAP10.5|KRTAP18-5|KRTAP18.1|KRTAP18.5	9606	Homo sapiens	0.8	0.326482657	0.523230521	-	-	NO
152110	ENTREZ_GENE	NEK10	FLJ32685	9606	Homo sapiens	-0.17	0.639755833	0.789810313	-	-	NO
64866	ENTREZ_GENE	CDCP1	CD318|SIMA135|TRASK	9606	Homo sapiens	-1.23	0.180909134	0.355244922	-	-	NO
286514	ENTREZ_GENE	MAGEB18	-	9606	Homo sapiens	1.73	0.05220966	0.149460897	-	-	NO
80070	ENTREZ_GENE	ADAMTS20	ADAM-TS20|ADAMTS-20|GON-1	9606	Homo sapiens	-1.06	0.088338434	0.216525536	-	-	NO
80071	ENTREZ_GENE	CCDC15	FLJ13215	9606	Homo sapiens	-0.87	0.597872158	0.758040179	-	-	NO
50834	ENTREZ_GENE	TAS2R1	T2R1|TRB7	9606	Homo sapiens	1.8	0.050815784	0.146475764	-	-	NO
64860	ENTREZ_GENE	ARMCX5	GASP5|FLJ12969	9606	Homo sapiens	-0.16	0.462789064	0.651618147	-	-	NO
30814	ENTREZ_GENE	PLA2G2E	GIIE sPLA2|sPLA2-IIE	9606	Homo sapiens	0.84	0.717820634	0.839339302	-	-	NO
645359	ENTREZ_GENE	PRAMEF26	-	9606	Homo sapiens	1.35	0.076406592	0.196000798	-	-	NO
6059	ENTREZ_GENE	ABCE1	ABC38|OABP|RLI|RLI1|RNASEL1|RNASELI|RNS4I	9606	Homo sapiens	-5.56	8.96e-11	8.78e-09	-	-	YES
64863	ENTREZ_GENE	METTL4	HsT661|FLJ23017	9606	Homo sapiens	-1.59	0.148206645	0.311100155	-	-	NO
286	ENTREZ_GENE	ANK1	ANK|SPH1|SPH2	9606	Homo sapiens	0.61	0.288284244	0.48234723	-	-	NO
6051	ENTREZ_GENE	RNPEP	AP-B|APB	9606	Homo sapiens	0.63	0.448287606	0.639232616	-	-	NO
6050	ENTREZ_GENE	RNH1	RAI|RNH	9606	Homo sapiens	-1.32	0.048632066	0.141435798	-	-	NO
388969	ENTREZ_GENE	C2orf68	HCRCN81	9606	Homo sapiens	0.18	0.848598478	0.920005159	-	-	NO
349149	ENTREZ_GENE	GJC3	CX29|CX30.2|CX31.3|GJE1	9606	Homo sapiens	-1.22	0.117010311	0.264377195	-	-	NO
10005	ENTREZ_GENE	ACOT8	HNAACTE|NAP1|PTE-1|PTE-2|PTE1|PTE2|hACTE-III|hTE	9606	Homo sapiens	-1.53	0.019234763	0.070845151	-	-	NO
10006	ENTREZ_GENE	ABI1	ABI-1|ABLBP4|E3B1|NAP1BP|SSH3BP|SSH3BP1	9606	Homo sapiens	-3.9	9.7e-06	0.000120755	-	-	YES
10007	ENTREZ_GENE	GNPDA1	GNP1|GNPDA|GNPI|GPI|HLN|KIAA0060	9606	Homo sapiens	-1.4	0.051243689	0.147454128	-	-	NO
2639	ENTREZ_GENE	GCDH	ACAD5|GCD	9606	Homo sapiens	-1.07	0.032771609	0.105813191	-	-	NO
10001	ENTREZ_GENE	MED6	ARC33|NY-REN-28	9606	Homo sapiens	-1.69	0.025843651	0.088518266	-	-	NO
10003	ENTREZ_GENE	NAALAD2	GCPIII|GPCIII|NAADALASE2|NAALADASE2	9606	Homo sapiens	0.72	0.185475071	0.361512771	-	-	NO
2635	ENTREZ_GENE	GBP3	FLJ10961	9606	Homo sapiens	0.1	0.744802257	0.858241568	-	-	NO
2634	ENTREZ_GENE	GBP2	-	9606	Homo sapiens	-0.09	0.795971938	0.890370042	-	-	NO
162605	ENTREZ_GENE	KRT28	K25IRS4|KRT25D	9606	Homo sapiens	-0.95	0.126140191	0.27771115	-	-	NO
2636	ENTREZ_GENE	GBX1	Huh-17	9606	Homo sapiens	-1.69	0.007614638	0.034285591	-	-	NO
2631	ENTREZ_GENE	NIPSNAP2	GBAS	9606	Homo sapiens	-1.35	0.005990511	0.028298193	-	-	NO
140458	ENTREZ_GENE	ASB5	ASB-5	9606	Homo sapiens	0.25	0.68675509	0.819624324	-	-	NO
2633	ENTREZ_GENE	GBP1	-	9606	Homo sapiens	-0.05	0.888041013	0.941980166	-	-	NO
2632	ENTREZ_GENE	GBE1	APBD|GBE|GSD4	9606	Homo sapiens	-1.4	0.109615905	0.252128753	-	-	NO
100126572	ENTREZ_GENE	GJE1	CX23	9606	Homo sapiens	-1.17	0.352621588	0.5494445	-	-	NO
9229	ENTREZ_GENE	DLGAP1	DAP-1|DAP-1-ALPHA|DAP-1-BETA|DAP1|DLGAP1A|DLGAP1B|GKAP|SAPAP1	9606	Homo sapiens	1.05	0.025472072	0.087605703	-	-	NO
9228	ENTREZ_GENE	DLGAP2	C8orf68|DAP2|ERICH1-AS1|SAPAP2|DAP-2	9606	Homo sapiens	2.23	0.002555825	0.01420803	-	-	NO
9595	ENTREZ_GENE	CYTIP	B3-1|CASP|CYBR|CYTHIP|HE|PSCDBP	9606	Homo sapiens	-2.37	0.002658639	0.014689736	-	-	NO
9223	ENTREZ_GENE	MAGI1	AIP-3|AIP3|BAIAP1|BAP-1|BAP1|MAGI-1|Magi1d|TNRC19|WWP3	9606	Homo sapiens	-0.79	0.551301792	0.722899361	-	-	NO
9590	ENTREZ_GENE	AKAP12	AKAP250|SSeCKS	9606	Homo sapiens	1.21	0.098264228	0.233887811	-	-	NO
9221	ENTREZ_GENE	NOLC1	NOPP130|NOPP140|NS5ATP13|P130|KIAA0035	9606	Homo sapiens	-0.24	0.613170008	0.769267313	-	-	NO
9592	ENTREZ_GENE	IER2	ETR101	9606	Homo sapiens	-0.77	0.346142699	0.543693671	-	-	NO
387082	ENTREZ_GENE	SUMO4	IDDM5|SMT3H4|SUMO-4|dJ281H8.4	9606	Homo sapiens	-1.08	0.009981164	0.04221306	-	-	NO
54870	ENTREZ_GENE	QRICH1	FLJ20259	9606	Homo sapiens	-1.6	0.000662543	0.004617712	-	-	NO
441869	ENTREZ_GENE	ANKRD65	-	9606	Homo sapiens	-0.45	0.761636705	0.86838223	-	-	NO
54872	ENTREZ_GENE	PIGG	GPI7|LAS21|MRT53|PRO4405|RLGS1930|FLJ20265	9606	Homo sapiens	-0.75	0.347190142	0.544568936	-	-	NO
23138	ENTREZ_GENE	N4BP3	LZTS4	9606	Homo sapiens	-0.25	0.902136872	0.949927798	-	-	NO
100287932	ENTREZ_GENE	TIMM23	TIM23	9606	Homo sapiens	-3.65	4.1e-06	5.86e-05	-	-	YES
54877	ENTREZ_GENE	ZCCHC2	C18orf49|KIAA1744|FLJ20222|FLJ20281	9606	Homo sapiens	0.41	0.68440593	0.817965511	-	-	NO
54876	ENTREZ_GENE	DCAF16	C4orf30|FLJ20280	9606	Homo sapiens	-0.1	0.885221393	0.940680895	-	-	NO
54879	ENTREZ_GENE	ST7L	FAM4B|ST7R|STLR|FLJ20284	9606	Homo sapiens	-0.48	0.523237877	0.700394016	-	-	NO
54878	ENTREZ_GENE	DPP8	DP8|DPRP-1|DPRP1|MST097|MSTP097|MSTP135|MSTP141|FLJ20283|FLJ14920	9606	Homo sapiens	-2.37	0.009556387	0.040848549	-	-	NO
441864	ENTREZ_GENE	TARM1	OLT-2	9606	Homo sapiens	-1.49	0.009526045	0.040757113	-	-	NO
8761	ENTREZ_GENE	PABPC4	APP-1|APP1|PABP4|iPABP	9606	Homo sapiens	0.39	0.490820737	0.673791807	-	-	NO
2786	ENTREZ_GENE	GNG4	-	9606	Homo sapiens	0.45	0.130110353	0.283902949	-	-	NO
23067	ENTREZ_GENE	SETD1B	KMT2G|Set1B|KIAA1076	9606	Homo sapiens	1.03	0.29729198	0.49284119	-	-	NO
389073	ENTREZ_GENE	C2orf80	GONDA1|LOC389073	9606	Homo sapiens	-1.05	0.477227198	0.663235686	-	-	NO
9056	ENTREZ_GENE	SLC7A7	LAT3|LPI|MOP-2|Y+LAT1|y+LAT-1	9606	Homo sapiens	-0.29	0.091778348	0.222610366	-	-	NO
84174	ENTREZ_GENE	SLA2	C20orf156|MARS|SLAP-2|SLAP2|FLJ21992	9606	Homo sapiens	1.04	0.147151533	0.309470136	-	-	NO
283933	ENTREZ_GENE	ZNF843	-	9606	Homo sapiens	-0.92	0.011319053	0.046542418	-	-	NO
388963	ENTREZ_GENE	C2orf81	hCG40743|LOC388963	9606	Homo sapiens	0.07	0.637184505	0.787998105	-	-	NO
84171	ENTREZ_GENE	LOXL4	LOXC|FLJ21889	9606	Homo sapiens	-0.62	0.321595437	0.518264214	-	-	NO
346673	ENTREZ_GENE	STRA8	-	9606	Homo sapiens	-1.33	0.075429386	0.194341708	-	-	NO
84173	ENTREZ_GENE	ELMOD3	DFNB88|LST3|RBED1|RBM29|FLJ21977	9606	Homo sapiens	-1.1	0.07619402	0.195681431	-	-	NO
84172	ENTREZ_GENE	POLR1B	RPA135|RPA2|Rpo1-2|FLJ10816|FLJ21921	9606	Homo sapiens	-7.0	5.41e-09	2.21e-07	-	-	YES
337975	ENTREZ_GENE	KRTAP20-1	KAP20.1	9606	Homo sapiens	-0.45	0.438152568	0.630173254	-	-	NO
10261	ENTREZ_GENE	IGSF6	DORA	9606	Homo sapiens	-1.91	0.001338797	0.008339705	-	-	NO
10262	ENTREZ_GENE	SF3B4	AFD1|Hsh49|SAP49|SF3b49	9606	Homo sapiens	-0.97	0.026932944	0.091372776	-	-	NO
10263	ENTREZ_GENE	CDK2AP2	DOC-1R|p14	9606	Homo sapiens	-4.89	4.94e-07	9.53e-06	-	-	YES
337971	ENTREZ_GENE	KRTAP19-4	KAP19.4	9606	Homo sapiens	1.28	0.0751932	0.193883074	-	-	NO
10265	ENTREZ_GENE	IRX5	HMMS|IRX-2a|IRXB2	9606	Homo sapiens	-2.1	4.08e-05	0.000420318	-	-	NO
10266	ENTREZ_GENE	RAMP2	-	9606	Homo sapiens	-0.52	0.69362935	0.823919736	-	-	NO
10267	ENTREZ_GENE	RAMP1	-	9606	Homo sapiens	-1.4	0.043578087	0.130996305	-	-	NO
10268	ENTREZ_GENE	RAMP3	-	9606	Homo sapiens	-1.42	0.016996502	0.064459102	-	-	NO
10269	ENTREZ_GENE	ZMPSTE24	FACE-1|FACE1|HGPS|PRO1|STE24|Ste24p	9606	Homo sapiens	-4.84	3.39e-10	2.49e-08	-	-	YES
30811	ENTREZ_GENE	HUNK	-	9606	Homo sapiens	1.48	0.185121582	0.361053551	-	-	NO
126129	ENTREZ_GENE	CPT1C	CATL1|CPT1-B|CPT1P|CPTI-B|CPTIC|SPG73|FLJ23809	9606	Homo sapiens	-1.75	0.008564505	0.037514971	-	-	NO
337979	ENTREZ_GENE	KRTAP22-1	KAP22.1	9606	Homo sapiens	0.88	0.03331171	0.107191692	-	-	NO
146198	ENTREZ_GENE	ZFP90	FIK|NK10|ZNF756|zfp-90|KIAA1954	9606	Homo sapiens	-1.93	0.174016814	0.346301772	-	-	NO
389874	ENTREZ_GENE	ZCCHC13	CNBP2|ZNF9L|4930513O09RIK	9606	Homo sapiens	0.29	0.334220433	0.531034707	-	-	NO
9049	ENTREZ_GENE	AIP	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	9606	Homo sapiens	-1.98	0.002360349	0.013310078	-	-	NO
401994	ENTREZ_GENE	OR14I1	OR5BU1|OR5BU1P	9606	Homo sapiens	-1.39	0.087060959	0.21441938	-	-	NO
401993	ENTREZ_GENE	OR2T5	OR1-62	9606	Homo sapiens	-1.58	0.010591468	0.044279113	-	-	NO
401992	ENTREZ_GENE	OR2T2	OR1-43|OR2T2P	9606	Homo sapiens	-1.29	0.107666434	0.249206854	-	-	NO
9043	ENTREZ_GENE	SPAG9	CT89|HLC-6|HLC4|HLC6|JIP-4|JIP4|JLP|PHET|PIG6|FLJ34602|FLJ14006|FLJ13450|KIAA0516|FLJ26141	9606	Homo sapiens	-0.91	0.027094316	0.091749018	-	-	NO
9040	ENTREZ_GENE	UBE2M	UBC-RS2|UBC12|hUbc12	9606	Homo sapiens	1.34	0.134124455	0.290506131	-	-	NO
9047	ENTREZ_GENE	SH2D2A	F2771|SCAP|TSAD|VRAP	9606	Homo sapiens	-1.85	0.0191179	0.07049263	-	-	NO
9046	ENTREZ_GENE	DOK2	p56DOK|p56dok-2|Dok-2	9606	Homo sapiens	0.33	0.757669026	0.86583323	-	-	NO
9045	ENTREZ_GENE	RPL14	CAG-ISL-7|CTG-B33|L14|RL14|hRL14	9606	Homo sapiens	-0.51	0.003469989	0.018178122	-	-	NO
152100	ENTREZ_GENE	CMC1	C3orf68	9606	Homo sapiens	0.9	0.042310954	0.128106656	-	-	NO
157556	ENTREZ_GENE	BAALC-AS2	BAALCOS|C8orf56	9606	Homo sapiens	0.66	0.355447287	0.552021098	-	-	NO
3547	ENTREZ_GENE	IGSF1	CHTE|IGCD1|IGDC1|INHBP|PGSF2|p120|KIAA0364	9606	Homo sapiens	-0.16	0.914801744	0.955662371	-	-	NO
142678	ENTREZ_GENE	MIB2	ZZANK1|ZZZ5|FLJ39787|skeletrophin	9606	Homo sapiens	-0.28	0.728564621	0.846408213	-	-	NO
142679	ENTREZ_GENE	DUSP19	DUSP17|LMWDSP3|SKRP1|TS-DSP1	9606	Homo sapiens	0.27	0.605328582	0.763382367	-	-	NO
3543	ENTREZ_GENE	IGLL1	14.1|AGM2|CD179b|IGL1|IGL5|IGLJ14.1|IGLL|IGO|IGVPB|VPREB2	9606	Homo sapiens	-1.53	0.092055905	0.223121197	-	-	NO
263U	UNKNOWN	RP11-113D6.10	-	9606	Homo sapiens	-2.92	2.29e-05	0.000255884	-	-	YES
252839	ENTREZ_GENE	TMEM9	DERM4|TMEM9A	9606	Homo sapiens	0.29	0.337777694	0.534774566	-	-	NO
3549	ENTREZ_GENE	IHH	BDA1|HHG2	9606	Homo sapiens	-0.05	0.346201656	0.543720414	-	-	NO
285093	ENTREZ_GENE	RTP5	C2orf85|CXXC11|Z3CXXC5|FLJ33590	9606	Homo sapiens	-0.76	0.04717772	0.138445215	-	-	NO
84319	ENTREZ_GENE	CMSS1	C3orf26	9606	Homo sapiens	-1.39	0.012000304	0.048641517	-	-	NO
84318	ENTREZ_GENE	CCDC77	-	9606	Homo sapiens	-0.18	0.40881136	0.604093405	-	-	NO
115290	ENTREZ_GENE	FBXO17	FBG4|FBX26|FBXO26|Fbx17|FLJ25205|FLJ11798	9606	Homo sapiens	0.55	0.681278463	0.816130131	-	-	NO
84311	ENTREZ_GENE	MRPL45	L45mt|MRP-L45	9606	Homo sapiens	-5.76	1.72e-12	6.61e-10	-	-	YES
84310	ENTREZ_GENE	C7orf50	YCR016W	9606	Homo sapiens	-0.87	0.02306581	0.081402036	-	-	NO
84313	ENTREZ_GENE	VPS25	DERP9|EAP20|FAP20	9606	Homo sapiens	-7.36	5.56e-14	1.67e-10	-	-	YES
84312	ENTREZ_GENE	BRMS1L	BRMS1|FLJ39177	9606	Homo sapiens	-2.6	0.003572396	0.018631622	-	-	YES
84315	ENTREZ_GENE	MON1A	SAND1	9606	Homo sapiens	0.47	0.39256289	0.589227409	-	-	NO
84314	ENTREZ_GENE	TMEM107	GRVS638|PRO1268	9606	Homo sapiens	-1.24	0.047421832	0.138774615	-	-	NO
84317	ENTREZ_GENE	CCDC115	CDG2O|ccp1|FLJ30131	9606	Homo sapiens	-5.02	3.59e-09	1.59e-07	-	-	YES
84316	ENTREZ_GENE	NAA38	LSMD1|PFAAP2	9606	Homo sapiens	-4.33	2.44e-05	0.000270549	-	-	YES
2965	ENTREZ_GENE	GTF2H1	BTF2|P62|TFB1|TFIIH	9606	Homo sapiens	-0.93	0.080700475	0.203657602	-	-	NO
2967	ENTREZ_GENE	GTF2H3	BTF2|P34|TFB4|TFIIH	9606	Homo sapiens	-2.88	0.004046103	0.020591979	-	-	YES
2966	ENTREZ_GENE	GTF2H2	BTF2|BTF2P44|T-BTF2P44|TFIIH|p44	9606	Homo sapiens	-2.42	0.00116604	0.007413715	-	-	NO
2961	ENTREZ_GENE	GTF2E2	FE|TF2E2|TFIIE-B|TTD6	9606	Homo sapiens	-2.1	0.000770931	0.005250524	-	-	NO
2960	ENTREZ_GENE	GTF2E1	FE|TF2E1|TFIIE-A	9606	Homo sapiens	-2.31	0.000140811	0.001233318	-	-	NO
2963	ENTREZ_GENE	GTF2F2	BTF4|RAP30|TF2F2|TFIIF	9606	Homo sapiens	-3.87	4.2e-07	8.37e-06	-	-	YES
2962	ENTREZ_GENE	GTF2F1	BTF4|RAP74|TF2F1|TFIIF	9606	Homo sapiens	-2.59	9.75e-05	0.000899232	-	-	YES
762	ENTREZ_GENE	CA4	CAIV|Car4|RP17	9606	Homo sapiens	0.26	0.650022059	0.796680422	-	-	NO
763	ENTREZ_GENE	CA5A	CA5|CA5AD|CAV|CAVA|GS1-21A4.1	9606	Homo sapiens	-1.99	0.000940007	0.006195249	-	-	NO
760	ENTREZ_GENE	CA2	CA-II|CAC|CAII|Car2|HEL-76|HEL-S-282	9606	Homo sapiens	-1.15	0.067054624	0.179039158	-	-	NO
761	ENTREZ_GENE	CA3	CAIII|Car3	9606	Homo sapiens	-0.7	0.34564182	0.54309711	-	-	NO
766	ENTREZ_GENE	CA7	CAVII	9606	Homo sapiens	-1.83	0.00691317	0.031734562	-	-	NO
2968	ENTREZ_GENE	GTF2H4	P52|TFB2|TFIIH	9606	Homo sapiens	-6.42	4.39e-08	1.24e-06	-	-	YES
1136	ENTREZ_GENE	CHRNA3	LNCR2|NACHRA3|PAOD2	9606	Homo sapiens	2.14	0.000888871	0.005912798	-	-	NO
765	ENTREZ_GENE	CA6	CA-VI|GUSTIN	9606	Homo sapiens	0.83	0.190730067	0.368595742	-	-	NO
219958	ENTREZ_GENE	OR1S2	OR11-231	9606	Homo sapiens	0.02	0.731075004	0.847946277	-	-	NO
389400	ENTREZ_GENE	GFRAL	C6orf144|GRAL|UNQ9356|bA360D14.1	9606	Homo sapiens	-0.67	0.862742304	0.928465864	-	-	NO
219959	ENTREZ_GENE	OR1S1	OR11-232|OST034	9606	Homo sapiens	0.11	0.350745708	0.547460087	-	-	NO
3077	ENTREZ_GENE	HFE	HFE1|HH|HLA-H|MVCD7|TFQTL2	9606	Homo sapiens	1.88	0.00174325	0.010334431	-	-	NO
79144	ENTREZ_GENE	PPDPF	C20orf149|dJ697K14.9|exdpf	9606	Homo sapiens	-0.02	0.949932814	0.975696351	-	-	NO
79145	ENTREZ_GENE	CHCHD7	COX23	9606	Homo sapiens	1.24	0.169055751	0.339674317	-	-	NO
474344	ENTREZ_GENE	GIMAP6	IAN-2|IAN-6|IAN2|IAN6|FLJ22690	9606	Homo sapiens	0.15	0.741589619	0.856019513	-	-	NO
79147	ENTREZ_GENE	FKRP	LGMD2I|MDC1C|MDDGA5|MDDGB5|MDDGC5	9606	Homo sapiens	0.4	0.566931159	0.734886261	-	-	NO
79140	ENTREZ_GENE	CCDC28B	RP4-622L5.5	9606	Homo sapiens	-0.21	0.197562056	0.37796124	-	-	NO
5378	ENTREZ_GENE	PMS1	HNPCC3|MLH2|PMSL1|hPMS1	9606	Homo sapiens	-0.71	0.504546114	0.685319368	-	-	NO
79142	ENTREZ_GENE	PHF23	hJUNE-1b|FLJ16355	9606	Homo sapiens	-2.45	0.004725725	0.023442221	-	-	NO
79143	ENTREZ_GENE	MBOAT7	BB1|LENG4|LPIAT|LRC4|MBOA7|MRT57|OACT7|hMBOA-7	9606	Homo sapiens	-3.27	2.24e-06	3.48e-05	-	-	YES
5375	ENTREZ_GENE	PMP2	FABP8|M-FABP|MP2|P2	9606	Homo sapiens	0.63	0.3139394	0.510451475	-	-	NO
5376	ENTREZ_GENE	PMP22	CIDP|CMT1A|CMT1E|DSS|GAS-3|GAS3|HMSNIA|HNPP|Sp110	9606	Homo sapiens	-0.69	0.263663283	0.455758214	-	-	NO
1072	ENTREZ_GENE	CFL1	CFL|HEL-S-15|cofilin	9606	Homo sapiens	-2.08	3.17e-05	0.000337647	-	-	NO
1073	ENTREZ_GENE	CFL2	NEM7	9606	Homo sapiens	-4.47	1.58e-06	2.54e-05	-	-	YES
5373	ENTREZ_GENE	PMM2	CDG1|CDG1a|CDGS|PMI|PMI1|PMM 2	9606	Homo sapiens	-2.78	1.19e-05	0.000143465	-	-	YES
1071	ENTREZ_GENE	CETP	BPIFF|HDLCQ10	9606	Homo sapiens	-1.3	0.184124717	0.359963476	-	-	NO
127833	ENTREZ_GENE	SYT2	CMS7|MYSPC|SytII	9606	Homo sapiens	-0.71	0.366464444	0.563505307	-	-	NO
80311	ENTREZ_GENE	KLHL15	HEL-S-305|KIAA1677	9606	Homo sapiens	1.11	0.109099471	0.251504846	-	-	NO
23135	ENTREZ_GENE	KDM6B	JMJD3|KIAA0346	9606	Homo sapiens	-0.02	0.492253137	0.67510931	-	-	NO
127294	ENTREZ_GENE	MYOM3	FLJ35961	9606	Homo sapiens	-0.31	0.894391578	0.945706414	-	-	NO
4338	ENTREZ_GENE	MOCS2	MCBPE|MOCO1|MOCODB|MPTS	9606	Homo sapiens	-0.44	0.481573946	0.666728009	-	-	NO
85313	ENTREZ_GENE	PPIL4	HDCME13P	9606	Homo sapiens	-3.6	8.5e-06	0.000107874	-	-	YES
